name,overall_score,intelligence_score,strength_score,speed_score,durability_score,power_score,combat_score,superpowers,alter_egos,aliases,place_of_birth,first_appearance,creator,alignment,occupation,base,teams,gender,type_race,height(cm),weight(lb),eye_color,hair_color,skin_color,has_electrokinesis,has_energy_constructs,has_mind_control_resistance,has_matter_manipulation,has_telepathy_resistance,has_mind_control,has_enhanced_hearing,has_dimensional_travel,has_element_control,has_size_changing,has_fire_resistance,has_fire_control,has_dexterity,has_reality_warping,has_illusions,has_energy_beams,has_peak_human_condition,has_shapeshifting,has_heat_resistance,has_jump,has_self-sustenance,has_energy_absorption,has_cold_resistance,has_magic,has_telekinesis,has_toxin_and_disease_resistance,has_telepathy,has_regeneration,has_immortality,has_teleportation,has_force_fields,has_energy_manipulation,has_endurance,has_longevity,has_weapon-based_powers,has_energy_blasts,has_enhanced_senses,has_invulnerability,has_stealth,has_marksmanship,has_flight,has_accelerated_healing,has_weapons_master,has_intelligence,has_reflexes,has_super_speed,has_durability,has_stamina,has_agility,has_super_strength
Micah Sanders,6,80,10,10,15,55,15,['Technopath/Cyberpath'],[],['MicahSanders500'],Unknown,Unknown,NBC - Heroes,Good,Elementary school student,"New Orleans, LA",[],Male,Unknown,183.14,209.93,Brown,Black,Unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Michael Demiurgos,100,100,100,100,100,100,100,"['Acausality', 'Accelerated Healing', 'Agility', 'Animation', 'Anti-Gravity', 'Astral Projection', 'Audio Control', 'Banish', 'Causality Manipulation', 'Cold Resistance', 'Conceptual Manipulation', 'Creation', 'Darkforce Manipulation', 'Death Manipulation', 'Dexterity', 'Dimensional Awareness', 'Dimensional Travel', 'Durability', 'Element Control', 'Endurance', 'Energy Blasts', 'Energy Manipulation', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Senses', 'Enhanced Sight', 'Enhanced Smell', 'Enhanced Touch', 'Existence Erasure', 'Flight', 'Gliding', 'Gravity Control', 'Heat Generation', 'Heat Resistance', 'Higher Dimensional Manipulation', 'Illusions', 'Immortality', 'Intelligence', 'Invulnerability', 'Law Manipulation', 'Levitation', 'Life Manipulation', 'Light Control', 'Magic', 'Magic Resistance', 'Matter Manipulation', 'Memory Manipulation', 'Molecular Manipulation', 'Nigh-Omnipotent', 'Nigh-Omniscient', 'Omnilingualism', 'Omnipresent', 'Phasing', 'Physics Manipulation', 'Reality Warping', 'Reflexes', 'Regeneration', 'Self-Sustenance', 'Size Changing', 'Soul Manipulation', 'Spatial Manipulation', 'Stamina', 'Super Speed', 'Super Strength', 'Teleportation', 'Time Manipulation', 'Timeframe Control', 'Toxin and Disease Resistance', 'Void Manipulation', 'Weapons Master', 'Willpower Manipulation']",[],['Michael the Archangel'],Unknown,Books of Magic #1,DC Comics,Neutral,Unknown,Unknown,['The Presence'],Male,God / Eternal,180.0,177.0,Blue,Blond,Unknown,False,False,False,True,False,False,True,True,True,True,False,False,True,True,True,False,False,False,True,False,True,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True
Micro Lad,4,70,30,25,30,45,30,['Size Changing'],[],"['Colossal Boy (mostly known as Colossal Boy, although he dislikes that name himself)']",Unknown,Teen Titans/Legion Special #1 (2004),DC Comics,Good,Unknown,"United Planets, 31st century",[],Male,Unknown,183.0,170.0,Grey,Brown,Unknown,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Might Guy,12,80,100,80,95,85,100,"['Accelerated Healing', 'Adaptation', 'Agility', 'Durability', 'Energy Manipulation', 'Heat Generation', 'Marksmanship', 'Master Martial Artist', 'Stealth', 'Summoning', 'Super Speed', 'Super Strength', 'Wallcrawling', 'Weapons Master']",['Might Guy (Eighth Gate)'],"[""Maito Gai, Guy, Guy Sensei, Konoha's Noble Green-Beast, Gai""]",Konohagakure,Naruto Chapter #38,Shueisha,Good,Leaf Village Ninja,Konohagakure,[],Male,Human,183.0,168.0,Black,Black,Unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,True,False,False,True,True,False,True,True
Mimic,8,80,65,45,55,80,40,"['Cryokinesis', 'Durability', 'Energy Blasts', 'Flight', 'Gliding', 'Reflexes', 'Super Strength', 'Telekinesis', 'Telepathy']",[],"['Cal, Wolverine, Calvin Rankin']","Passiac, New Jersey ",Uncanny X-Men #19,Marvel Comics,Good,Unknown,Unknown,"['X-Men', 'Dark X-Men']",Male,Unknown,188.0,225.0,Brown,Brown,Unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True
Minato Namikaze,16,100,15,100,70,100,100,"['Agility', 'Animal Control', 'Energy Constructs', 'Energy Manipulation', 'Intelligence', 'Jump', 'Magic', 'Marksmanship', 'Peak Human Condition', 'Radar Sense', 'Reflexes', 'Shapeshifting', 'Stamina', 'Stealth', 'Summoning', 'Super Speed', 'Teleportation', 'Timeframe Control', 'Vitakinesis', 'Wallcrawling', 'Weapon-based Powers', 'Weapons Master', 'Wind Control']",[],"['Yondaime Hokage, The Yellow Flash, 4th Hokage, Konoha Yellow Flash, Genius Prodigy']",Konohagakure,"Volume #27, Naruto Chapter #239",Shueisha,Good,"Hokage, Leaf Village Ninja",Konohagakure,[],Male,Human,178.0,146.0,Blue,Yellow,Unknown,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,True,True,True,True,False,True,True,False
Mind Flayer,23,100,100,100,100,100,70,"['Ability Shift', 'Adaptation', 'Agility', 'Creation', 'Density Control', 'Dimensional Awareness', 'Dimensional Travel', 'Dream Manipulation', 'Dream Manipulation', 'Durability', 'Endurance', 'Enhanced Senses', 'Enhanced Sight', 'Enhanced Touch', 'Fear Manipulation', 'Fire Resistance', 'Heat Resistance', 'Illusions', 'Intelligence', 'Longevity', 'Possession', 'Precognition', 'Radiation Immunity', 'Regeneration', 'Sleep Manipulation', 'Smoke Manipulation', 'Stamina', 'Super Speed', 'Super Strength', 'Telekinesis', 'Telepathy', 'Telepathy Resistance', 'Toxin and Disease Control', 'Toxin and Disease Resistance']",[],"['The Shadow', 'Shadow Monster', 'Him', 'Will Byers (Former possessed victim)', 'The Brain']",Unknown,Stranger things Chapter eight ''The mind flayer'' season 2 episode 8,Unknown,Bad,Supreme massive inhabitant and ruler of the Upside Down Hive Mind for the Demogorgon and Demodogs,Will Byers,[],Male,Unknown,183.14,209.93,Black,No Hair,Unknown,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True
Minna Murray,0,0,0,0,0,55,0,"['Durability', 'Immortality', 'Jump', 'Super Speed', 'Super Strength']",[],[''],Unknown,Unknown,Wildstorm,Good,Unknown,Unknown,[],Female,Unknown,183.14,209.93,Unknown,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True
Mirage,0,0,0,0,0,0,0,[],[],"['Psyche, Mirage II']","Boulder, Colorado",MARVEL GRAPHIC NOVEL #4,Marvel Comics,Good,"Adventurer, Espionage Agent, former Valkyrie","Xavier Institute, Salem Center, Westchester County, New York",['New Mutants'],Unknown,Unknown,168.0,105.0,Brown,Black,Unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Mirror Master (CW),4,70,15,25,35,55,75,"['Dimensional Travel', 'Durability', 'Portal Creation', 'Teleportation']",[],['Mirror Master'],Earth-1,The Flash Season 3: Episode 4,DC Comics,Bad,"Thief, Criminal",Central City,[],Male,Metahuman,188.0,178.0,Green,Brown,Unknown,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Misako,7,90,0,20,20,25,50,"['Agility', 'Dexterity', 'Element Control', 'Endurance', 'Intelligence', 'Marksmanship', 'Master Martial Artist', 'Reflexes', 'Stamina', 'Stealth', 'Weapon-based Powers', 'Weapons Master']",[],['Koko'],Ninjago,The Stone Army /70751 Temple of Airjitzu,Unknown,Good,Researcher,Destiny bounty /temple of airjitzu,[],Female,Human,168.0,154.0,Black,Grey,Unknown,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,True,True,False,False,True,True,False
Misfit,8,80,30,25,80,90,40,"['Accelerated Healing', 'Super Strength', 'Teleportation']",['Batgirl V'],['Batgirl'],Unknown,Birds of Prey #96,DC Comics,Good,Unknown,"Dalten Towers, Metropolis",[],Female,Unknown,183.14,209.93,Blue,Red,Unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Miss Martian,12,80,85,60,100,100,45,"['Accelerated Healing', 'Density Control', 'Energy Blasts', 'Flight', 'Force Fields', 'Invisibility', 'Invulnerability', 'Self-Sustenance', 'Shapeshifting', 'Size Changing', 'Stamina', 'Super Speed', 'Super Strength', 'Telekinesis', 'Telepathy', 'Vision - X-Ray']",[],"[""Megan Morse; M'Gann M'Orzz (alternate spelling); Martian Girlhunter; Martian Manhunter (Titans Tomorrow alias), Star-Spangled Kid""]",Mars,"Teen Titans Vol 3 #37 (August, 2006)",DC Comics,Good,Adventurer,"Arizona; San Francisco, California; formerly the Tanami Desert, Australia","['Young Justice', 'Justice Legion Alpha', 'Teen Titans']",Female,Unknown,178.0,135.0,Red,Red,Unknown,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,True
Mistake,49,100,40,35,60,100,65,"['Accelerated Healing', 'Agility', 'Clairvoyance', 'Cold Resistance', 'Darkforce Manipulation', 'Dexterity', 'Dimensional Travel', 'Durability', 'Electrokinesis', 'Element Control', 'Endurance', 'Energy Absorption', 'Energy Beams', 'Energy Blasts', 'Energy Constructs', 'Energy Manipulation', 'Energy Resistance', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Senses', 'Enhanced Sight', 'Enhanced Smell', 'Enhanced Touch', 'Fire Resistance', 'Force Fields', 'Heat Resistance', 'Illusions', 'Intelligence', 'Invulnerability', 'Longevity', 'Magic', 'Magic Resistance', 'Marksmanship', 'Mind Control Resistance', 'Portal Creation', 'Radiation Immunity', 'Reactive Power Level', 'Reflexes', 'Resurrection', 'Self-Sustenance', 'Shapeshifting', 'Smoke Manipulation', 'Stamina', 'Stealth', 'Summoning', 'Super Strength', 'Telekinesis', 'Telepathy Resistance', 'Teleportation', 'Toxin and Disease Resistance', 'Transformation', 'Weapon Creation', 'Weapons Master']",[],['None'],First realm,Tick Tock,Unknown,Good,Tea shop owner,Tea shop,[],Female,Demon,168.0,110.0,Pink,No Hair,Black,True,True,True,False,True,False,True,True,True,False,True,False,True,False,True,True,False,True,True,False,True,True,True,True,True,True,False,False,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True
Mister Fantastic (FOX),11,100,20,35,55,80,65,"['Agility', 'Elasticity', 'Gliding', 'Intelligence', 'Peak Human Condition', 'Shapeshifting']","['Mister Fantastic', 'Mister Fantastic (Constatin)', 'Mister Fantastic (Infinity Gauntlet)', 'The Maker']",['Stretch'],Manhattan,Fantastic four,Marvel Comics,Good,Hero,Baxter Building,[],Male,Human / Radiation,178.0,198.0,Brown,Black,White,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
Mister Fantastic,10,100,10,25,85,40,65,"['Durability', 'Elasticity', 'Intelligence', 'Shapeshifting', 'Size Changing']","['Mister Fantastic (Constatin)', 'Mister Fantastic (FOX)', 'Mister Fantastic (Infinity Gauntlet)', 'The Maker']",['Mr Fantastic'],"Central City, California ",FANTASTIC FOUR #1,Marvel Comics,Good,"Scientist, adventurer ",New York City,"['Fantastic Four', 'Fantastic Four Incorporated', 'Contingency', 'Fantastic Five', 'Future Foundation', 'Illuminati', 'Avengers']",Male,Human / Radiation,185.0,180.0,Brown,Brown,Unknown,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
Mister Freeze,7,90,30,10,70,40,30,"['Cold Resistance', 'Cryokinesis', 'Durability', 'Intelligence', 'Longevity', 'Marksmanship', 'Power Suit', 'Super Strength']",['Mister Freeze (New 52)'],"['Mister Zero, Doctor Zero, Doctor Schimmell']",Unknown,Batman #121 (Feb. 1959),DC Comics,Bad,Unknown,Unknown,['The Society'],Male,Human,183.0,190.0,Unknown,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
Mister Miracle,23,95,85,90,85,100,80,"['Accelerated Healing', 'Agility', 'Dimensional Travel', 'Durability', 'Energy Manipulation', 'Enhanced Senses', 'Enhanced Sight', 'Flight', 'Illusions', 'Immortality', 'Intelligence', 'Invulnerability', 'Levitation', 'Longevity', 'Matter Manipulation', 'Reflexes', 'Stamina', 'Stealth', 'Super Speed', 'Super Strength', 'Teleportation']",[],['Mr. Miraculous'],New Genesis,Mister Miracle #1 - The Murder Missile Trap!,DC Comics,Good,Escapologist,"Earth, New Genesis,Apokolips","['New Gods of Apokolips', 'Justice League']",Male,God / Eternal,183.0,185.0,Blue,Black,Unknown,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True
Mister Mxyzptlk,58,100,100,100,100,100,50,"['Accelerated Healing', 'Agility', 'Animation', 'Astral Projection', 'Cryokinesis', 'Density Control', 'Dimensional Awareness', 'Dimensional Travel', 'Duplication', 'Elasticity', 'Energy Blasts', 'Energy Constructs', 'Fire Control', 'Flight', 'Force Fields', 'Gravity Control', 'Immortality', 'Intelligence', 'Invulnerability', 'Levitation', 'Longevity', 'Magic', 'Molecular Manipulation', 'Phasing', 'Reality Warping', 'Shapeshifting', 'Telekinesis', 'Teleportation', 'Time Manipulation', 'Time Travel', 'Weather Control']","[""Mr. Mxyzptlk (World's Funnest)""]",[''],Unknown,Superman #30,DC Comics,Bad,Unknown,Unknown,[],Male,God / Eternal,183.14,209.93,Unknown,Unknown,Unknown,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,True,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,False,True,False
Mister Sinister,22,100,50,45,90,100,50,"['Accelerated Healing', 'Animal Attributes', 'Animal Oriented Powers', 'Duplication', 'Durability', 'Energy Blasts', 'Flight', 'Force Fields', 'Intelligence', 'Longevity', 'Mind Blast', 'Mind Control', 'Molecular Manipulation', 'Power Nullifier', 'Reflexes', 'Self-Sustenance', 'Shapeshifting', 'Size Changing', 'Stamina', 'Super Speed', 'Super Strength', 'Telekinesis', 'Telepathy', 'Teleportation']",[],"['Sinister, Robert Windsor, Arnold Bocklin, Mike Milbury, Apocalypse, Steven Shaffran, Edmond Atkinson, Nate, Administrator Pearson, Nosferatu, Nathan Milbury, Pale Man ']","London, England ","Uncanny X-Men #221 (September, 1987)",Marvel Comics,Bad,"Geneticist, Criminal, biologist and mutant-supremacist",Many bases throughout the world including his State Home for Foundlings and the Center for Homo Superior Medical Care.,"['Frightful Four', 'Nasty Boys', 'Marauders', 'Weapon X', 'Third Reich']",Male,Human / Altered,196.0,285.0,Red,Black,Unknown,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,True,True,False,True,True,True,True,True,False,True
